,Country,France,Italy,Portugal,Spain,Austria,Bel-Lux,Denmark,Finland,Germany,Greece,Ireland,Netherlands,Sweden,Switzerland,United Kingdom,Other WEM,Bulgaria,Croatia,Georgia,Hungary,Moldova,Romania,Russia,Ukraine,Other ECA,Australia,New Zealand,Canada,United States,Argentina,Brazil,Chile,Mexico,Uruguay,Other LAC,Algeria,Morocco,South Africa,Tunisia,Turkey,Other AME,China,Hong Kong,India,Japan,Korea,Malaysia,Philippines,Singapore,Taiwan,Thailand,Other Asia Pacific,Other,World,Unnamed: 55,Coeff. of variation,Unnamed: 57,Norway
84,1919.0,"610,360",578,36,365,"100,000","50,368","3,800",0,0,0,0,"20,120","3,070","137,530","114,800",0,0,0,0,0,0,0,0,0,0,173,0,0,"7,434","3,606",0,0,0,0,0,"1,195",0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"1,412,620",0.0,2.0,0.0,0
85,1920.0,"538,960","1,155",25,577,"101,323","47,543","3,900",0,"87,144",0,0,"11,850","4,500","144,910","90,812",0,0,0,0,0,0,0,0,0,0,416,0,0,0,"5,268",0,0,0,0,0,"11,080",0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"1,189,960",0.0,2.0,0.0,0
86,1921.0,"540,126",642,0,203,"89,013","45,200","3,240",0,"74,900",0,0,"12,560","2,860","134,680","57,696",0,0,0,0,0,0,0,0,0,0,470,0,0,0,519,0,0,0,0,0,850,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"1,191,612",0.0,2.0,0.0,0
87,1922.0,"796,124","1,232",0,190,"91,291","50,940","5,230",0,"47,331",0,0,"14,690","1,950","114,000","55,823",0,0,0,0,0,0,0,0,0,0,206,0,0,0,"4,194",0,0,0,0,0,"1,860","30,590",0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"1,225,013",0.0,3.0,0.0,0
88,1923.0,"810,944",724,0,309,"13,385","54,710","5,070",0,"29,047",0,0,"10,010","2,440","107,770","60,179",0,0,0,0,0,0,0,0,0,0,266,0,0,0,"4,054",0,0,0,0,0,"1,860","25,840",0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"1,377,077",0.0,3.0,0.0,0
89,1924.0,"910,294","2,437",32,283,"37,923","65,460","4,230",0,"74,789",0,0,"12,530","3,520","140,680","80,242",0,0,0,0,0,0,0,0,0,0,349,0,0,0,"4,052",0,0,0,0,0,"1,359","18,770",0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"1,734,187",0.0,3.0,0.0,0
90,1925.0,"855,220","1,526",117,285,"31,057","50,085","4,665",104,"132,571",125,"3,885","14,874","3,652","145,495","80,769","8,788",0,0,0,386,0,38,106,0,"29,617",370,"1,095","3,104",290,"4,349","27,532",86,"5,162","3,642","40,005","1,715","25,320",219,314,0,"61,820","1,754",150,"1,569","3,040",170,459,442,0,212,0,"12,302",0.0,"1,558,485",0.0,4.0,0.0,0
91,1926.0,"1,054,336","1,254",106,358,"32,735","63,512","5,225",258,"69,546",94,"3,241","16,081","4,204","145,497","81,912","11,415",1,0,0,270,0,2,264,0,"24,555",397,"1,169","3,814",184,"3,938","32,838",83,"4,966","4,583","31,378","1,839","28,759",104,443,0,"72,014","2,018",150,"1,660","2,785",169,572,462,0,224,0,"15,685",0.0,"1,725,097",0.0,4.0,0.0,0
92,1927.0,"1,048,209","2,545",53,367,"42,888","43,285","4,446",289,"135,986",238,"2,586","14,252","5,119","120,569","84,220","10,666",4,0,0,289,0,112,0,0,"31,862",407,907,"5,152",103,"4,554","24,786",60,"3,911","2,189","27,686","1,352","26,469",237,354,0,"66,604",956,150,"1,669","2,115",39,602,601,0,270,0,"13,076",0.0,"1,732,234",0.0,4.0,0.0,0
93,1928.0,"1,197,671","1,753",32,223,"48,210","41,580","4,594",226,"137,064",225,"2,616","14,286","5,234","123,844","62,026","9,457",1,0,0,179,0,86,0,0,"34,600",346,890,"5,429",192,"4,562","8,635",108,"4,186","2,455","26,749","1,750","15,480",258,433,0,"62,710",992,150,"1,740","2,565",24,468,490,0,278,0,"17,216",0.0,"1,842,010",0.0,4.0,0.0,0
94,1929.0,"1,202,800","2,540",65,249,"42,457","44,893","5,403",105,"115,381",195,"2,490","14,715","5,852","116,958","69,629","15,224",1,0,0,135,0,60,0,0,"34,467",347,977,"6,086",79,"4,138","24,732",132,"4,460","2,205","23,599","2,362","23,438",234,553,218,"70,076",641,150,"1,688","2,973",172,586,488,0,672,0,"16,397",0.0,"1,861,020",0.0,4.0,0.0,0
95,1930.0,"1,282,859","2,970",65,98,"37,285","40,973","6,217",108,"83,037",86,"2,631","14,100","6,500","116,424","62,910","14,380",0,0,0,86,0,36,0,0,"32,072",369,933,"5,083",172,"3,927","16,124",115,53,"3,639","19,090","2,485","27,133",217,585,8,"65,115",446,150,"1,525","2,055",150,410,365,0,579,0,"13,410",0.0,"1,866,977",0.0,5.0,0.0,0
96,1931.0,"1,560,040","2,882",42,38,"28,206","35,020","5,721",102,"68,725",101,"2,576","11,973","6,707","115,689","66,849","14,633",0,0,0,66,0,15,0,0,"18,046",70,631,"4,215",81,"2,415","6,998",52,"2,810","2,344","16,131","2,426","27,182",180,660,5,"53,145",317,150,"1,287","1,636",124,283,400,0,381,0,"11,921",0.0,"2,073,274",0.0,5.0,0.0,0
97,1932.0,"1,360,057","2,063",28,44,"17,090","28,671","3,621","1,184","70,619",39,"2,009","9,461","4,384","119,919","56,457","12,616",1,0,0,24,0,6,0,0,"12,288",38,447,"3,180",127,"1,130","5,229",24,"2,669",347,"13,714","2,226","16,490",119,722,0,"55,334",682,150,994,"1,691",168,205,299,0,401,0,"10,917",0.0,"1,817,883",0.0,5.0,0.0,0
98,1933.0,"1,718,779","2,156",30,98,"6,540","27,430","3,970",510,"70,319",10,"1,980","7,760","3,060","137,790","66,380","13,360",0,0,0,20,0,10,0,0,"10,410",67,520,"2,470","5,180",960,"7,520",6,"2,660",690,"11,470","6,633","12,210",160,510,0,"57,580","1,000",150,"1,190","1,520",20,210,280,0,320,0,"9,490",0.0,"2,193,428",0.0,5.0,0.0,0
99,1934.0,"1,246,739","3,266",30,60,"4,860","25,280","4,800",650,"91,586",20,"1,920","8,010","4,050","114,390","66,050","12,230",0,0,0,20,0,20,0,0,"10,060",110,680,"2,420","14,190",632,"6,510",11,"4,030",150,"12,740","5,203","9,070",210,500,0,"53,070","1,250",160,"1,280","1,700",20,330,280,0,390,0,"10,350",0.0,"1,719,328",0.0,5.0,0.0,0
100,1935.0,"1,235,181","5,349",230,26,"6,450","32,480","5,610",900,"89,985",10,"2,150","9,180","4,550","86,870","73,130","13,320",0,0,0,20,0,20,0,0,"11,040",129,750,"2,350","10,400",717,"6,770",10,"2,960",140,"13,500","2,537","5,590",240,410,0,"69,850","1,090",140,"1,530","1,830",20,370,280,0,420,0,"10,300",0.0,"1,708,834",0.0,5.0,0.0,0
101,1936.0,"1,208,012","2,197",30,0,"6,690","33,840","5,090","1,040","94,070",20,"2,190","9,680","4,880","81,270","79,280","13,530",0,0,0,30,0,10,80,0,"10,150",136,890,"2,100","13,680",758,"6,870",20,"2,480",170,"13,780","4,536","4,370",250,530,0,"102,730",310,160,"1,360","1,640",20,330,260,0,490,0,"12,230",0.0,"1,722,188",0.0,5.0,0.0,0
102,1937.0,"1,224,464","2,035",40,0,"5,900","40,990","5,760","1,690","106,570",20,"2,430","11,170","5,580","92,820","81,760","11,360",0,0,0,30,0,20,10,0,"11,190",156,"1,000","2,330","14,370","1,165","7,700",30,"2,850",200,"13,430","2,098","4,040",220,570,0,"102,620",340,160,"1,330","1,920",20,440,290,0,450,0,"13,160",0.0,"1,774,728",0.0,5.0,0.0,0
103,1938.0,"1,607,835","1,962",40,0,"6,550","39,440","6,010","1,780","126,700",50,"2,190","10,490","6,550","95,740","72,400","11,440",0,0,0,30,0,10,0,0,"13,080",226,900,"2,040","12,980","1,062","13,120",40,"1,700",195,"13,024","2,238","3,860",250,530,0,"113,460",60,200,"1,330",220,10,410,240,0,500,0,"13,250",0.0,"2,184,141",0.0,5.0,0.0,0
104,1939.0,"1,477,740",863,40,0,0,"30,200","6,680","1,210","173,960",40,"2,610","11,710",69,"99,440","78,500","16,061",0,0,0,30,0,10,0,0,"20,160",187,480,"2,050","14,800",875,"7,270",40,"2,050",190,"13,625","2,200","4,630",180,514,10,"68,480",100,180,640,90,0,350,260,0,0,50,"16,810",0.0,"2,055,383",0.0,5.0,0.0,0
105,1940.0,"955,220",487,30,3,0,"15,470","5,310","1,090","177,200",20,"2,290","8,950",27,"97,650","68,910","9,302",0,0,0,30,0,10,0,0,"23,060",120,630,"2,290","13,640",706,"4,980",28,"2,210",250,"12,196","1,940","4,140",190,498,10,"66,050",60,120,680,0,0,410,180,0,0,30,"13,500",0.0,"1,489,916",0.0,4.0,0.0,0
106,1941.0,"1,015,120",657,30,1,0,"19,240","1,450",490,"300,700",0,"3,010","4,360",21,"109,730","11,690","11,362",30,0,0,70,0,0,0,0,"12,970",29,460,"1,920","6,250",227,"6,060",10,"1,800",20,"12,133","1,660","4,480",190,481,0,"55,330",100,40,840,0,0,370,110,0,0,20,"15,830",0.0,"1,599,291",0.0,4.0,0.0,0
107,1942.0,"459,580",230,20,3,0,"10,440","1,450","1,110","288,620",10,"3,370","2,180","3,300","104,850","4,110","3,848",0,0,0,80,0,130,0,0,"5,010",14,600,"2,080","3,880",338,"4,090",17,910,30,"6,455",300,"8,110",40,465,0,"41,840",60,0,510,0,0,0,0,0,0,0,"7,660",0.0,"965,740",0.0,4.0,0.0,0
108,1943.0,250,164,30,1,0,"17,910",920,"1,570","283,288",10,"2,640","1,960","4,890","98,660","4,940",557,0,0,0,60,0,0,0,0,"3,360",0,"1,000","1,330","15,850",33,"5,850",37,"1,650",20,"5,530",0,"23,650",10,449,0,"43,730",100,0,420,0,0,0,0,0,0,0,"3,220",0.0,"524,089",0.0,4.0,0.0,0
109,1944.0,490,0,20,1,0,"6,820",460,710,"146,210",0,40,0,"3,840","54,610","5,830","6,749",0,0,0,0,0,0,0,0,"5,040",3,580,"1,360","30,630",234,"6,460",10,"2,270",20,"7,816",0,"49,390",10,433,0,"55,720",110,0,500,0,0,0,0,0,0,0,"2,340",0.0,"388,706",0.0,3.0,0.0,0
110,1945.0,"75,860",0,20,2,0,"13,970",510,730,0,0,"2,100",0,"6,390","80,350","17,230","6,798",0,0,0,10,0,0,0,0,430,0,940,"2,320","10,150",289,"13,100",79,"2,400",20,"7,442",200,"49,390",30,416,0,"91,310",150,0,630,0,0,0,100,0,0,0,"1,960",0.0,"385,326",0.0,2.0,0.0,0
111,1946.0,"928,200",87,100,12,100,"40,600","2,900",200,"1,500",0,"3,300","5,100","7,900","129,200","38,500","9,888",0,0,0,0,0,0,0,0,"2,900",2,700,"4,300","19,000",651,"16,800",108,"3,400",300,"10,241",600,"31,900",300,400,0,"103,300",0,100,"1,200",0,0,0,600,0,0,0,"5,100",0.0,"1,369,489",0.0,5.0,0.0,0
112,1947.0,"646,300",118,100,10,"1,100","31,600","2,500",300,400,10,"2,800","7,400","7,600","85,800","50,100","14,992",0,0,0,0,0,0,0,0,"10,700",15,"1,300","3,000","8,600",373,"16,000",133,"2,700",300,"12,494","1,000","21,700",300,300,0,"100,300",0,300,300,60,0,0,300,0,0,0,"13,900",0.0,"1,045,205",0.0,4.0,0.0,0
113,1948.0,"989,400",58,100,1,"4,000","39,200","3,900",500,"2,000",200,"2,500","10,700","10,100","92,300","52,900","26,941",0,0,0,0,0,0,0,0,100,86,"1,200","3,000","11,000",223,"10,700",54,100,200,"10,723","1,100","15,600",100,"1,000",0,"83,100",100,200,300,120,0,300,100,0,0,0,"15,800",0.0,"1,390,006",0.0,5.0,0.0,0
114,1949.0,"1,030,300","5,324",100,27,"4,300","43,700","7,600",800,"11,000",200,"1,800","5,500","7,000","83,000","39,800","23,848",0,0,0,0,0,0,0,0,767,199,"1,300","3,300","12,000",22,"3,200",0,200,100,"13,178","2,050","19,400",100,400,0,"87,000","1,500",300,800,180,0,300,100,0,0,0,"13,500",0.0,"1,424,195",0.0,5.0,0.0,0
115,1950.0,"1,203,400","3,961",100,25,"5,200","46,700","5,800","1,100","86,384",200,"2,400","5,400","7,700","95,100","42,500","26,613",0,0,0,0,0,0,0,0,"1,433",120,"1,700","3,600","17,600",129,"4,400",0,600,400,"14,771","3,100","11,600",100,500,0,"125,000",500,400,600,240,0,400,100,0,0,0,"19,600",0.0,"1,739,476",0.0,5.0,0.0,0
116,1951.0,"1,009,900","5,889",100,19,"3,500","47,500","7,800","3,000","118,576",300,"2,800","6,500","8,800","98,900","53,300","26,981",0,0,0,100,0,668,"4,475",0,"2,100",208,"1,300","4,300","19,800",282,"9,900",0,"3,200",700,"20,318","25,300","4,200",100,"6,200",0,"163,800",0,500,500,300,0,200,100,0,0,0,"22,500",0.0,"1,684,916",0.0,4.0,0.0,0
117,1952.0,"1,175,800","4,966",100,26,"5,700","49,800","6,000","3,600","131,700",300,"2,200","5,900","11,400","97,500","41,500","18,274",0,0,0,600,0,"1,336","8,950",0,100,363,"1,200","4,900","20,200",33,"4,900",0,"1,300",400,"10,367","43,600","8,500",100,600,0,"195,400",0,400,800,400,0,600,100,0,0,0,"26,900",0.0,"1,886,815",0.0,4.0,0.0,0
118,1953.0,"1,182,500","5,013",100,130,"7,800","48,300","8,900","3,500","162,300",300,"1,900","7,000","12,600","96,400","47,400","3,470",0,0,0,"1,100",0,"2,004","13,425",0,"1,300",35,900,"5,600","22,600",16,"2,800",0,"1,400",200,"22,384","47,200","3,700",200,300,0,"233,700",0,300,200,700,0,600,100,0,0,0,"25,000",0.0,"1,973,377",0.0,4.0,0.0,0
119,1954.0,"1,526,400","5,185",100,47,"9,000","54,300","10,300","4,800","200,900",100,"2,300","10,100","15,200","104,200","54,600","6,253",0,0,0,"9,000",0,"2,672","17,900",0,"7,200",184,500,"6,100","24,000",11,"3,500",92,"1,000",100,"23,197","7,180","2,800",200,100,0,"285,900",0,200,200,200,0,600,100,0,0,0,"18,600",0.0,"2,415,321",0.0,4.0,0.0,0
120,1955.0,"1,867,700","5,137",100,36,"8,900","56,000","9,700",900,"265,900",0,"2,600","12,500","17,900","106,100","61,800","5,100",0,0,0,"9,300",0,"4,800","22,375",0,"18,600",242,"1,100","6,200","26,900",14,"1,800",109,800,100,"24,077","10,160","2,900",300,700,0,"215,940",0,250,200,100,0,600,100,0,0,0,"10,350",0.0,"2,778,391",0.0,5.0,0.0,0
121,1956.0,"1,453,900","6,024",100,51,"16,900","61,300","9,200","6,200","375,900",0,"2,700","16,300","14,400","113,800","65,300","5,200",0,0,0,"1,000",0,700,"26,850",0,"14,900",221,"1,100","7,100","29,400",16,"2,100",93,"2,300",200,"25,291","65,000","2,400",300,"5,000",0,"264,300",0,300,200,100,0,600,200,0,0,100,"7,200",0.0,"2,604,247",0.0,4.0,0.0,0
122,1957.0,"1,847,600","6,044",100,60,"37,200","66,000","10,000","5,700","325,000",0,"2,600","17,000","20,900","136,300","73,400","6,300",0,0,0,"1,400",0,100,"31,325",0,"24,800",152,"1,300","7,700","31,900",46,"1,500",0,"1,000",100,"22,754","9,100","1,600",300,500,0,"241,500",0,500,100,200,0,600,200,0,0,100,"9,600",0.0,"2,942,581",0.0,4.0,0.0,0
123,1958.0,"1,993,100","4,744",100,81,"17,100","58,700","10,800","2,400","363,200",0,"2,500","16,600","21,400","139,400","69,800","5,800",0,0,0,"10,700",0,0,"35,800",0,"44,100",223,700,"8,800","33,900","6,948","1,400",0,700,0,"21,252","4,500","1,500",400,500,0,"194,100",0,300,800,200,0,600,100,0,0,100,"8,700",0.0,"3,082,047",0.0,4.0,0.0,0
124,1959.0,"1,546,000","4,356",100,32,"14,700","61,300","11,300","2,200","380,100",100,"1,800","18,700","24,300","117,300","80,600","4,900",0,0,0,100,0,0,"33,900",0,"43,700",236,600,"8,900","37,100","1,764","1,700",53,500,0,"18,883","22,500",100,400,400,0,"197,300",0,400,700,200,0,700,200,0,0,300,"6,500",0.0,"2,644,924",0.0,4.0,0.0,0
125,1960.0,"1,671,100","4,567",100,67,"43,600","68,900","12,400","2,900","485,100",0,"2,700","22,600","26,600","124,000","95,900","5,200",0,0,0,"13,500",0,0,"56,700",0,"54,900",273,"1,000","9,500","40,200",50,"1,800",0,800,100,"7,850","40,900",0,300,300,0,"221,000",0,400,700,400,0,700,100,0,0,100,"7,400",0.0,"3,024,707",0.0,4.0,0.0,0
126,1961.0,"1,493,984","4,937",93,92,"50,679","70,941","12,403","3,350","399,787",52,"3,170","27,257","27,483","128,117","100,307","4,624",0,0,0,"29,135",0,"1,930","57,100",0,"50,900",446,"1,000","10,851","45,562",276,"1,626",40,560,36,"7,204","61,200",866,290,218,2,"206,397",0,500,70,510,0,700,0,400,0,113,"7,789",0.0,"2,801,060",0.0,4.0,0.0,"3,994"
127,1962.0,"1,680,935","5,750",65,80,"28,839","67,292","13,042","3,758","453,820",50,"3,270","26,890","29,498","140,318","93,560","5,038",0,0,0,"8,043",0,"3,320","55,000",0,"12,400",373,822,"11,033","38,395",112,717,20,703,0,"7,133",0,339,290,156,6,"179,910",0,515,35,260,0,414,140,380,0,83,"7,921",0.0,"2,954,018",0.0,4.0,0.0,"4,360"
128,1963.0,"975,671","7,580",81,102,"51,982","74,820","12,454","4,621","501,288",70,"3,610","27,486","28,416","152,648","108,129","4,635","4,333",0,0,"9,989",0,"1,520","74,500",0,"17,130",404,"1,018","11,198","38,182",36,668,10,786,2,"8,505",0,490,420,168,0,"185,407",0,552,34,590,0,435,107,418,0,120,"8,373",0.0,"2,393,269",0.0,3.0,0.0,"3,965"
129,1964.0,"1,148,415","8,313",98,141,"26,858","80,094","14,686","4,933","456,475",70,"3,980","30,730","33,571","144,762","122,891","4,512",5,0,0,"5,327",0,"2,460","106,100",0,"20,650",534,979,"13,732","41,282",14,550,10,"1,136",17,"9,355",0,415,"6,595",100,5,"198,004",0,503,43,650,0,446,97,389,0,81,"8,869",0.0,"2,589,104",0.0,3.0,0.0,"3,881"
130,1965.0,"911,272","7,198",105,252,"24,237","96,555","16,989","5,571","469,719",61,"4,380","36,398","32,046","155,068","122,055","5,215","3,014",0,0,509,0,"1,120","128,200",0,"14,350",681,"1,069","15,831","40,393",722,369,5,513,9,"10,425",0,354,"6,454",55,1,"205,495",0,605,70,350,12,415,165,599,0,96,"9,615",0.0,"2,417,207",0.0,3.0,0.0,"4,666"
131,1966.0,"995,435","10,128",115,297,"45,820","88,054","17,942","5,765","585,460",87,"3,910","38,380","31,723","158,362","123,922","5,988",38,0,0,"33,178",0,"6,330","129,200",0,"16,770",663,"1,228","16,662","51,229",1,635,6,571,0,"13,954",0,173,303,46,2,"217,910",0,539,39,387,16,393,137,833,4,128,"12,161",0.0,"2,737,063",0.0,3.0,0.0,"5,285"
132,1967.0,"488,035","11,092",106,405,"46,698","93,792","18,404","6,811","520,198",99,"5,022","60,453","37,099","164,528","142,389","5,654","2,057",0,0,"64,538",0,"3,820","179,800",0,"22,013",861,857,"17,087","54,910",54,"1,702",5,808,0,"11,629",0,166,407,0,2,"208,585",0,746,30,467,22,323,189,562,6,135,"12,205",0.0,"2,304,138",0.0,2.0,0.0,"5,032"
133,1968.0,"398,979","13,400",116,454,"34,548","103,601","18,522","7,946","580,259",86,"4,700","82,015","43,346","168,537","165,649","8,352","25,550",0,0,"21,622",0,"5,010","271,600",0,"28,371","1,388","1,209","12,916","65,598",112,"2,932",10,856,0,"16,796",239,479,486,3,1,"204,543",0,742,140,496,14,358,182,762,6,165,"13,235",0.0,"2,404,831",0.0,2.0,0.0,"7,075"
134,1969.0,"611,565","21,550",103,555,"24,097","114,552","22,010","7,196","635,026",98,"4,713","105,270","43,271","178,666","169,378","8,562","10,042",0,0,"9,309",0,"1,210","683,700",0,"33,697","2,074","1,378","27,025","72,517",155,989,6,728,5,"15,077",354,318,453,18,8,"195,680",0,788,89,529,12,364,215,"1,030",10,158,"11,276",0.0,"3,110,968",0.0,3.0,0.0,"7,799"
135,1970.0,"1,016,975","18,000",154,552,"22,758","128,193","26,859","9,648","687,621","1,830","4,879","115,592","49,234","189,270","158,435","8,791","6,557",0,0,"9,114",0,890,"718,800",0,"32,877","1,953","1,364","28,538","91,182",136,"1,628",7,903,2,"18,774",24,313,634,8,0,"177,651",0,"1,055",19,"1,297",21,329,119,"1,053",13,145,"11,323",0.0,"3,632,841",0.0,3.0,0.0,"7,833"
136,1971.0,"516,766","33,800",167,461,"25,585","121,444","28,885","9,211","721,636","2,138","5,101","90,190","53,082","196,163","196,672","10,945","7,085",0,0,"33,545",0,900,"771,800",0,"32,981","2,403","1,391","32,591","113,631",74,"1,799",0,"1,807",1,"16,543",43,204,766,20,0,"142,662",0,"1,178",38,"1,508",39,313,199,"1,159",63,67,"13,613",0.0,"3,275,957",0.0,3.0,0.0,"9,491"
137,1972.0,"853,433","28,800",186,"16,089","45,567","135,418","32,444","11,137","851,205","1,203","5,983","108,907","65,583","210,063","234,214","11,031","15,048",0,0,"28,145",0,"1,000","779,300",0,"48,990","2,530","1,801","37,392","153,100",72,"3,125",3,"2,709",1,"17,484",20,157,420,46,0,"131,369",0,"1,311",25,"3,292",32,349,147,978,6,97,"12,460",0.0,"3,937,470",0.0,3.0,0.0,"9,974"
138,1973.0,"867,019","112,000",246,"83,154","54,462","135,483","52,840","13,560","840,258","38,893","7,896","113,703","50,938","241,456","320,388","12,310","15,198",0,0,"21,270",0,"3,000","672,130",0,"52,377","3,005","2,078","52,540","192,092",0,"4,593",0,"2,664",1,"18,886",19,193,456,108,21,"121,866",0,"1,845",18,"17,121",47,503,140,"1,287",73,134,"12,732",0.0,"4,247,705",0.0,2.0,0.0,"10,282"
139,1974.0,"577,682","47,000",166,574,"49,814","135,310","38,225","14,686","762,174","25,779","5,862","129,757","59,729","229,244","296,740","12,646","13,885",0,0,"9,742",0,"3,300","759,730",0,"43,468","4,310","2,482","49,222","179,659",0,"4,800",1,"3,251",1,"20,209",0,181,"5,324",61,4,"113,472",0,"1,414",29,"37,641",34,543,175,"1,476",109,152,"12,762",0.0,"3,758,539",0.0,2.0,0.0,"11,040"
140,1975.0,"919,025","20,000",42,713,"86,430","148,207","50,798","13,051","825,630",613,"6,289","133,063","68,217","215,340","266,418","13,983","28,454",0,0,"23,858",0,"1,372","849,763",0,"40,814","5,294","2,383","60,413","163,398",8,"4,375",3,"2,561",17,"21,769",59,213,"7,161",15,10,"109,728",0,"1,287",54,"12,305",32,404,258,"1,387",8,134,"11,495",0.0,"4,263,565",0.0,3.0,0.0,"12,447"
141,1976.0,"698,131","21,100",21,990,"39,975","134,148","59,558","11,744","899,147",230,"7,598","142,018","65,976","203,514","273,501","14,555","21,722",0,0,"29,669",0,"3,400","776,393",0,"54,432","6,925","1,776","69,258","194,790",3,"5,947","2,232","3,701",9,"30,580",57,190,512,35,7,"100,076",0,"1,844",32,"18,018",26,407,331,"1,614",21,224,"11,815",0.0,"4,009,561",0.0,2.0,0.0,"11,677"
142,1977.0,"639,804","23,500",55,"1,051","26,444","160,184","56,555","10,800","950,715",274,"8,364","155,048","80,932","203,853","318,043","15,049","32,584",0,0,"34,439",0,"23,000","641,290",0,"64,000","8,098","1,731","95,898","234,615",190,"6,459","12,200","2,961",106,"34,592",24,221,632,37,0,"97,591",0,"2,002",46,"23,490",79,481,410,"1,942",0,287,"12,164",0.0,"4,082,441",0.0,2.0,0.0,"12,427"
143,1978.0,"745,824","23,200",36,"2,158","23,253","159,562","58,629","10,386","868,678",422,"9,174","160,426","71,111","207,258","328,451","12,470","15,385",0,0,"20,382",0,"15,000","583,662",0,"46,153","7,802","1,611","104,670","328,783",359,"8,864","4,576","3,838",187,"40,523",0,218,649,22,0,"83,821",0,"2,355",42,"20,870",260,591,465,"1,904",157,288,"12,574",0.0,"4,105,248",0.0,2.0,0.0,"10,192"
144,1979.0,"848,602","22,500",60,844,"21,108","182,006","64,801","10,822","973,277",280,"10,803","158,995","77,496","214,226","410,266","17,577","5,935",0,0,"20,038",0,"5,200","686,847",0,"46,249","8,481","1,677","100,918","326,922","17,887","9,682","1,300","7,248",369,"34,751",1,175,618,6,0,"72,007",0,"2,931",35,"27,549",488,674,629,"1,961",144,347,"13,099",0.0,"4,562,008",0.0,2.0,0.0,"14,791"
145,1980.0,"667,092","19,500",62,741,"22,379","182,505","65,177","11,603","1,039,170",270,"10,459","173,088","76,678","232,731","351,692","17,321","8,582",0,0,"14,148",0,"6,700","828,117",0,"56,190","6,874","1,850","110,059","367,990","4,043","5,948","4,050","8,723",392,"46,328",1,61,768,0,0,"82,078",0,"2,695",36,"32,328",173,608,559,"2,079",129,305,"12,004",0.0,"4,561,364",0.0,2.0,0.0,"15,310"
146,1981.0,"777,707","17,700",78,"1,244","29,911","187,115","75,115","9,596","1,157,896",250,"11,537","176,767","73,800","270,616","409,662","19,961","18,895",0,0,"40,314",0,"7,600","794,164",0,"27,991","7,492","2,288","120,381","414,791",626,"4,462","8,198","10,637",400,"48,844",0,116,922,92,0,"92,443",0,"3,298",24,"32,660",87,858,605,"2,164",177,478,"11,919",0.0,"4,972,564",0.0,2.0,0.0,"17,436"
147,1982.0,"752,694","14,400",84,"1,490","33,337","188,175","83,761","9,895","1,126,645",320,"9,909","195,383","80,536","264,297","405,034","13,191","18,754",0,0,"60,033",0,"3,000","666,294",0,"41,183","8,992","3,369","121,810","441,710",80,"4,417",172,"5,317",175,"45,919",12,73,"1,248",60,0,"102,419",0,"3,669",31,"37,124",80,580,782,"2,274",70,488,"12,913",0.0,"4,873,427",0.0,2.0,0.0,"10,805"
148,1983.0,"538,151","17,100",40,"2,149","20,262","199,001","88,866","12,375","1,139,657",352,"10,037","194,189","88,669","221,267","445,290","19,555","10,224",0,0,"23,999",0,"2,200","631,298",0,"61,233","7,334","2,502","122,451","475,846",0,"4,072",55,193,66,"29,205",0,29,"1,615",43,0,"108,121",0,"3,501",36,"46,699",76,791,925,"2,471",159,648,"12,613",0.0,"4,638,443",0.0,2.0,0.0,"17,240"
149,1984.0,"578,313","14,600",60,"1,804","19,606","191,380","93,231","12,119","1,076,210",468,"11,938","215,093","90,807","226,121","509,610","20,689","6,498",0,0,"23,734",0,"2,300","725,784",0,"69,863","9,646","3,233","162,442","519,838",0,"2,219",49,107,135,"33,556",11,72,"2,958",6,41,"115,077",0,"3,716",41,"48,903",222,875,259,"2,660",267,663,"12,111",0.0,"4,898,720",0.0,2.0,0.0,"17,930"
150,1985.0,"685,876","68,900",30,"4,068","24,780","201,156","102,114","10,745","1,102,646",700,"12,021","214,825","91,399","233,540","537,620","22,919","1,650",0,0,"73,645",0,"2,600","678,567",0,"85,551","13,119","3,852","138,614","496,653",0,"5,253",69,232,285,"33,860",2,119,"1,078",10,0,"108,918",0,"3,990",400,"45,293",167,"1,530",445,"2,119",119,939,"10,680",0.0,"5,143,024",0.0,2.0,0.0,"20,008"
151,1986.0,"403,759","59,600",256,"4,990","25,320","187,552","99,358","14,388","1,031,513",496,"13,174","213,436","94,872","212,372","558,427","23,852",124,0,0,"97,460",0,0,"234,453",0,"99,380","12,794","2,846","133,620","377,925",0,"8,213",52,964,282,"33,393",0,87,928,10,11,"92,408",142,"4,146",98,"33,656",195,"1,089",540,"2,125",144,716,"11,505",0.0,"4,218,423",0.0,2.0,0.0,"21,135"
